sizeOfTrainingSet,averageError,stdErrorOfMeanError
1,5.644599710728696,5.1374941467800745
2,4.6424234762472,3.354222537085892
3,4.1031158947618644,2.5021622458351955
4,4.330149534135887,2.241150610942033
5,4.127914637813241,1.661262832450635
6,3.274200684148319,0.9597855090535229
7,3.0565108901395517,0.889902172724619
8,3.148128502010801,0.8916012645747031
9,3.4685107976959135,0.8553778424993053
10,4.177484506086905,1.1533999551527179
11,3.9186596760049186,1.0004761901030292
12,4.073649190395898,1.03858875049192
13,4.341196892689038,1.0449732142765134
14,4.1616907447224945,1.0413710950133626
15,3.794681120598809,0.8483355569516079
16,3.534471760421038,0.824948990119883
17,3.6784711823521405,0.8043501786865545
18,3.4914030734415564,0.8102400258646616
19,3.6358513080557286,0.7659475831285754
20,3.5130289749824586,0.7677677639371726
21,3.5106795821789065,0.7393341987638276
22,3.2725559786898177,0.6428164471131786
23,3.384260782718581,0.6797777041529312
24,2.9908400998359976,0.5204024501744591
25,2.984384348352264,0.5212670499300784
26,2.7531716824149117,0.4960025708185254
27,3.389608253666407,0.5910836091565423
28,2.714818533958728,0.461087643774189
29,2.978378417246679,0.5147251229136355
30,3.3132145496410366,0.553997526643647
31,3.4741948594597907,0.6066426672418576
32,3.0124484584905917,0.4718816147497421
33,2.9790516554599606,0.4475768624397691
34,2.7479371061723095,0.3959703353058007
35,2.8058895222020865,0.45118182056623407
36,2.698069543113291,0.4508618806895792
37,2.664394217303712,0.4295523130814127
38,2.4904179314165384,0.40866621112989787
39,2.4238081341758106,0.4048204665267546
40,2.3868968052824866,0.3514239197588569
41,2.594634829737829,0.3976192922063811
42,2.4831212145204105,0.3905756410530172
43,2.4666831699369807,0.38044458292077754
44,2.3291117249579116,0.34426880956249567
45,2.4988326501007188,0.37899735040747295
46,1.9135115267998795,0.26995223483158287
47,1.7633499331765878,0.2608128040805458
48,1.8589963088007053,0.27402887774102536
49,1.7145342904243812,0.2533073835641358
50,1.4951024563962347,0.2066512146082957
51,1.4475175450273747,0.21053857446737184
52,1.3548637680071662,0.18753528952175427
53,1.2553770585554387,0.179270565322423
54,1.2025027369436596,0.15609005409368618
55,1.239074082917182,0.1668348667603173
56,1.0318114244181544,0.13044643314316864
57,1.1170723528445579,0.13761338779538707
58,1.109508506873722,0.14391040090052823
59,1.0409179753050153,0.1294476748266173
60,0.9955732516088581,0.13008081576915637
61,1.0167961295548507,0.12711167439613322
62,1.044680104269786,0.12795996160460643
63,1.0347413772738632,0.12976258172340507
64,0.981588338253659,0.12435207067720859
65,0.9123850885135134,0.1069455924006192
66,0.9295757315104736,0.12532338631346787
67,0.8868106882569471,0.11241611486800246
68,0.8688565855188066,0.11287104588179879
