sizeOfTrainingSet,averageError,stdErrorOfMeanError
1,9.087518352879364,5.6266467618040545
2,6.25430498080762,2.9682115359239547
3,5.366989765511444,2.0757462212158684
4,5.516127368423499,1.8112399401213348
5,5.7179198061370835,1.6946847801630711
6,4.653415216730615,1.186585341138508
7,4.463186250200324,1.0850650038943181
8,4.273517554576915,1.0267178882773835
9,4.547129831530409,1.2172801684038113
10,4.24284442564059,1.10964280627534
11,4.107003873446812,1.0030656260984931
12,4.070767282226522,0.9945637755318009
13,4.3121159795405966,1.01688088687823
14,3.5620405484434756,0.9262139571161183
15,3.469452227973066,0.8999470574143368
16,3.229539124843537,0.8339386760805553
17,3.3118457134055075,0.8184478527978064
18,3.13655678187989,0.7908695304115892
19,3.2058797999008326,0.7774687770768539
20,3.2585697212164573,0.7505536519136076
21,3.140018463499502,0.7406306519784477
22,2.8115146226469907,0.6331026234735128
23,2.765313103319564,0.604212404549166
24,2.794972515723665,0.582634394063372
25,2.829715228326104,0.5844026323031517
26,3.094642510898999,0.5848011706324082
27,3.2255754554449063,0.6114139381452061
28,2.8940993545121096,0.5354934887197925
29,2.829476180094707,0.5040322101605192
30,3.041946508686387,0.5304316994408881
31,2.8160816866084053,0.49077595249059575
32,3.101458245534307,0.502812097874517
33,3.4747989915226323,0.5040533639784598
34,3.1802437633508327,0.4714415626805706
35,2.9518496438122375,0.44027649310810957
36,3.0841265375337805,0.4383694969384024
37,3.4574697390856315,0.44134296665873557
38,3.11637221122765,0.41289586791305216
39,3.0838204760611307,0.4351859858005114
40,3.13594756197969,0.4108483379543987
41,3.0895586028519304,0.42215119643531396
42,2.8944455454450018,0.3987849521744601
43,2.9811593055864827,0.3983003079679182
44,2.6742137980009244,0.3615644029865689
45,2.6440609394025674,0.3642856205491167
46,2.6227450480477055,0.3741013537372864
47,2.4351243631509525,0.32992517490752377
48,2.535998710415872,0.34066766347658617
49,2.405689922864263,0.335651485718282
50,2.1791265894587353,0.30562947593270073
51,2.2735505172739465,0.29998683539975585
52,2.2169531478844116,0.2989849395985437
53,2.1878584033530677,0.2949049316708589
54,2.180145870047951,0.293411315441085
55,2.200165675884021,0.3094946074019389
56,2.0888570612555943,0.2891676009578741
57,2.1046465264989584,0.2864590734007528
58,2.124365900707644,0.28554948502360894
59,1.7932539879068734,0.26052815069907415
60,1.8663798783421184,0.28993228324639136
61,1.8808747274848516,0.2682149437784901
62,1.7874033321874847,0.2675880406526292
